
115148285,POS,0,0FAC,0.06,-0.07,0.71,57,x0C
115148289,POS,1,C6AC,0.01,0.82,0.60,89,x0E
115148377,POS,0,0FAC,0.06,-0.05,0.71,66,x0C
115148389,POS,1,C6AC,0.01,0.79,0.66,88,x0E
115148486,POS,0,0FAC,0.06,-0.06,0.71,59,x0C
115148489,POS,1,C6AC,0.02,0.75,0.70,86,x0E
115148586,POS,0,0FAC,0.05,-0.06,0.72,59,x0C
115148590,POS,1,C6AC,0.02,0.73,0.70,86,x0E
115148674,POS,0,0FAC,0.05,-0.06,0.72,60,x0C
115148689,POS,1,C6AC,0.02,0.77,0.64,79,x0E
115148770,POS,0,0FAC,0.05,-0.08,0.73,55,x0C
115148789,POS,1,C6AC,0.02,0.76,0.63,84,x0E
115148883,POS,0,0FAC,0.06,-0.12,0.74,49,x0C
115148889,POS,1,C6AC,0.03,0.71,0.67,86,x0E
115148986,POS,0,0FAC,0.06,-0.12,0.74,55,x0C
115148989,POS,1,C6AC,0.03,0.70,0.65,81,x0E
115149084,POS,0,0FAC,0.06,-0.12,0.72,59,x0C
115149089,POS,1,C6AC,0.03,0.68,0.68,86,x0E
115149173,POS,0,0FAC,0.06,-0.13,0.71,55,x0C
115149190,POS,1,C6AC,0.02,0.72,0.64,82,x0E
115149274,POS,0,0FAC,0.06,-0.17,0.73,47,x0C
115149289,POS,1,C6AC,0.03,0.69,0.71,82,x0E
115149378,POS,0,0FAC,0.06,-0.17,0.73,52,x0C
115149389,POS,1,C6AC,0.03,0.67,0.72,86,x0E
115149476,POS,0,0FAC,0.07,-0.24,0.70,54,x0C
115149489,POS,1,C6AC,0.01,0.68,0.68,81,x0E
115149572,POS,0,0FAC,0.07,-0.20,0.66,63,x0C
115149589,POS,1,C6AC,0.01,0.64,0.68,79,x0E
115149683,POS,0,0FAC,0.08,-0.19,0.63,56,x0C
115149687,POS,1,C6AC,0.01,0.61,0.67,78,x0E
115149785,POS,0,0FAC,0.08,-0.17,0.64,60,x0C
115149789,POS,1,C6AC,-0.00,0.58,0.73,80,x0E
115149882,POS,0,0FAC,0.10,-0.21,0.65,52,x0C
115149889,POS,1,C6AC,0.00,0.58,0.75,85,x0E
115149985,POS,0,0FAC,0.08,-0.25,0.61,51,x0C
115149990,POS,1,C6AC,0.02,0.55,0.78,79,x0E
115150079,POS,0,0FAC,0.06,-0.28,0.58,53,x0C
115150090,POS,1,C6AC,0.01,0.55,0.74,79,x0E
115150174,POS,0,0FAC,0.07,-0.27,0.61,50,x0C
115150190,POS,1,C6AC,0.03,0.53,0.78,79,x0E
115150274,POS,0,0FAC,0.07,-0.28,0.63,49,x0C
115150290,POS,1,C6AC,0.03,0.51,0.79,81,x0E
115150385,POS,0,0FAC,0.06,-0.27,0.62,82,x0C
115150387,POS,1,C6AC,0.03,0.50,0.82,79,x0E
115150485,POS,0,0FAC,0.08,-0.24,0.63,55,x0C
115150487,POS,1,C6AC,0.01,0.49,0.81,79,x0E
115150584,POS,0,0FAC,0.08,-0.26,0.65,49,x0C
115150590,POS,1,C6AC,0.01,0.49,0.76,76,x0E
115150683,POS,0,0FAC,0.07,-0.24,0.66,54,x0C
115150687,POS,1,C6AC,0.02,0.48,0.79,78,x0E
115150783,POS,0,0FAC,0.07,-0.23,0.71,49,x0C
115150789,POS,1,C6AC,0.02,0.48,0.78,82,x0E
115150882,POS,0,0FAC,0.06,-0.31,0.68,55,x0C
115150888,POS,1,C6AC,0.04,0.47,0.79,80,x0E
115150981,POS,0,0FAC,0.06,-0.27,0.71,51,x0C
115150989,POS,1,C6AC,0.02,0.47,0.76,77,x0E
115151080,POS,0,0FAC,0.07,-0.28,0.70,49,x0C
115151091,POS,1,C6AC,0.02,0.47,0.78,81,x0E
115151173,POS,0,0FAC,0.05,-0.35,0.64,58,x0C
115151190,POS,1,C6AC,0.00,0.48,0.78,82,x0E
115151274,POS,0,0FAC,0.06,-0.32,0.63,53,x0C
115151290,POS,1,C6AC,-0.00,0.48,0.80,82,x0E
115151385,POS,0,0FAC,0.06,-0.29,0.64,54,x0C
115151390,POS,1,C6AC,0.00,0.50,0.80,84,x0E
115151486,POS,0,0FAC,0.05,-0.32,0.63,52,x0C
115151489,POS,1,C6AC,-0.00,0.49,0.82,79,x0E
115151574,POS,0,0FAC,0.06,-0.30,0.67,48,x0C
115151588,POS,1,C6AC,-0.01,0.48,0.80,78,x0E
115151686,POS,0,0FAC,0.06,-0.34,0.65,54,x0C
115151691,POS,1,C6AC,-0.01,0.50,0.79,83,x0E
115151785,POS,0,0FAC,0.07,-0.32,0.67,49,x0C
115151787,POS,1,C6AC,0.00,0.48,0.80,81,x0E
115151881,POS,0,0FAC,0.08,-0.28,0.67,53,x0C
115151891,POS,1,C6AC,0.00,0.50,0.79,84,x0E
115151976,POS,0,0FAC,0.09,-0.26,0.70,50,x0C
115151987,POS,1,C6AC,0.00,0.49,0.79,80,x0E
115152084,POS,0,0FAC,0.09,-0.31,0.66,55,x0C
115152087,POS,1,C6AC,0.00,0.48,0.79,80,x0E
115152180,POS,0,0FAC,0.09,-0.29,0.71,47,x0C
115152187,POS,1,C6AC,-0.00,0.50,0.75,78,x0E
115152280,POS,0,0FAC,0.09,-0.27,0.71,51,x0C
115152287,POS,1,C6AC,-0.00,0.51,0.77,84,x0E
115152375,POS,0,0FAC,0.09,-0.33,0.70,55,x0C
115152388,POS,1,C6AC,0.00,0.51,0.77,83,x0E
