Frame,Sub Frame,"Rotation (Helical) - TelloUWB11",,
,,"RX","RY","RZ"
Frames,Frames,"°","°","°"
522,0,"-0.732047","1.46417","-2.44187"
523,0,"-0.747236","1.44161","-2.44534"
524,0,"-0.753546","1.53127","-2.38893"
525,0,"-0.856198","1.20276","-2.59271"
526,0,"-0.710638","1.52372","-2.38134"
527,0,"-0.738313","1.53054","-2.38516"
528,0,"-0.756667","1.46643","-2.45012"
529,0,"-0.731854","1.53872","-2.3812"
530,0,"-0.733268","1.5343","-2.38853"
531,0,"-0.748915","1.54021","-2.3873"
532,0,"-0.734034","1.53081","-2.39133"
533,0,"-0.781196","1.49074","-2.44969"
534,0,"-0.719619","1.52775","-2.38856"
535,0,"-0.786663","1.50192","-2.45024"
536,0,"-0.771486","1.47578","-2.44519"
537,0,"-0.847371","1.2293","-2.55859"
538,0,"-0.535323","1.26385","-2.38716"
539,0,"-0.705766","1.51146","-2.38543"
540,0,"-0.508905","1.25284","-2.38097"
541,0,"-0.716662","1.51588","-2.38562"
542,0,"-1.89551","2.49873","-2.66334"
543,0,"-0.720807","1.53007","-2.38705"
544,0,"-0.777004","1.48797","-2.44757"
545,0,"-0.70089","1.50326","-2.3783"
546,0,"-0.734421","1.5418","-2.39142"
547,0,"-0.746276","1.46255","-2.43773"
548,0,"-0.714604","1.53042","-2.38803"
549,0,"-0.721556","1.52637","-2.38717"
550,0,"-0.740446","1.45577","-2.44493"
551,0,"-0.504257","1.31574","-2.32504"
552,0,"-0.746386","1.55673","-2.38579"
553,0,"-0.762839","1.47388","-2.44968"
554,0,"-0.774701","1.4766","-2.45127"
555,0,"-0.528987","1.34575","-2.33043"
556,0,"-0.745779","1.46872","-2.44662"
557,0,"-0.548018","1.26098","-2.39163"
558,0,"-0.728479","1.54325","-2.3912"
559,0,"-0.733525","1.52915","-2.39372"
560,0,"-0.555788","1.27505","-2.39391"
561,0,"-0.781646","1.48085","-2.45123"
562,0,"-0.730784","1.54159","-2.39187"
563,0,"-0.741513","1.54201","-2.39614"
564,0,"-0.722627","1.5243","-2.37955"
565,0,"-0.747131","1.47334","-2.44418"
566,0,"-0.750945","1.45144","-2.44948"
567,0,"-0.859657","1.24402","-2.5656"
568,0,"-0.736793","1.54148","-2.37998"
569,0,"-0.732019","1.53607","-2.38532"
570,0,"-0.479953","1.31475","-2.32033"
571,0,"-0.786873","1.48786","-2.45215"
572,0,"-0.733394","1.53408","-2.39076"
573,0,"-0.530039","1.27695","-2.38284"
574,0,"-0.7356","1.5369","-2.39003"
575,0,"-0.863094","1.26294","-2.56403"
576,0,"-0.523818","1.2577","-2.38802"
577,0,"-0.761932","1.4606","-2.44374"
578,0,"-0.756472","1.45994","-2.44982"
579,0,"-0.771706","1.47175","-2.44758"
580,0,"-0.737184","1.5283","-2.39325"
581,0,"-0.724192","1.54246","-2.38575"
582,0,"-0.736202","1.53032","-2.38083"
583,0,"-0.773354","1.47016","-2.45425"
584,0,"-0.530214","1.25023","-2.38539"
585,0,"-0.76527","1.47315","-2.445"
586,0,"-0.743779","1.45363","-2.43873"
587,0,"-0.720387","1.51483","-2.38044"
588,0,"-0.764807","1.47991","-2.45088"
589,0,"-0.734219","1.53185","-2.38689"
590,0,"-0.889637","1.22437","-2.60435"
591,0,"-0.784305","1.46987","-2.44661"
592,0,"-0.741182","1.21778","-2.53926"
